radius,fraction,migration,r1_occurrence,germline,embryo,conversion,fitness,dominantR2,recessiveR2,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,pop_resistence_without_chase,suppressed_afterChase,drive_lost_afterChase,pop_resistence_after_chase, long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_population_size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile,final_female_fertile
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,16,0.302433,0.507026,0.0,11386,0,0,0,0,5146
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,18,0.284285,0.488054,0.0,15947,0,0,0,0,7276
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,19,0,0,0,0,11,1117,8,113,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
