original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
1,25,0.53,0.913146,0.55,0.809769,0.71,0.127179,0.73,0.0942822,0.532543,0.726524,0.193981,,
1,26,0.53,0.948446,0.55,0.878965,0.71,0.154714,0.73,0.0892746,0.543945,0.726722,0.182777,,
1,27,0.55,0.913534,0.57,0.843725,0.73,0.143349,0.75,0.0913462,0.553877,0.746672,0.192795,,
1,28,0.55,0.953778,0.57,0.894862,0.77,0.105358,0.79,0.0791855,0.568256,0.774094,0.205838,,
1,29,0.57,0.934179,0.59,0.872867,0.77,0.123369,0.79,0.0917538,0.581149,0.784783,0.203634,,
1,30,0.59,0.91699,0.61,0.838813,0.79,0.116422,0.81,0.0833833,0.594347,0.799941,0.205594,,
1,31,0.59,0.940819,0.61,0.893868,0.79,0.115596,0.81,0.0863527,0.607388,0.800666,0.193278,,
1,32,0.61,0.913299,0.63,0.846093,0.81,0.123533,0.83,0.0839286,0.613958,0.821884,0.207926,,
1,33,0.63,0.904037,0.65,0.814634,0.83,0.107849,0.85,0.0773574,0.630903,0.835148,0.204245,,
1,34,0.63,0.924982,0.65,0.870916,0.83,0.118298,0.85,0.0888502,0.639241,0.842427,0.203186,,
1,35,0.65,0.906447,0.67,0.858974,0.85,0.11276,0.87,0.0830409,0.652716,0.858587,0.205871,,
1,36,0.67,0.902008,0.69,0.812086,0.87,0.104979,0.89,0.087108,0.670447,0.875572,0.205125,,
1,37,0.67,0.918675,0.69,0.867299,0.87,0.139085,0.89,0.0999422,0.67727,0.88997,0.2127,,
1,38,0.69,0.903045,0.71,0.825911,0.89,0.116347,0.91,0.0969977,0.69079,0.906897,0.216107,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
2,0,0.21,0.913217,0.23,0.839257,0.39,0.118975,0.41,0.0950337,0.213574,0.405851,0.192277,,
2,1,0.21,0.937631,0.23,0.887615,0.41,0.106942,0.43,0.0887713,0.225048,0.417641,0.192593,,
2,2,0.23,0.920741,0.25,0.887739,0.43,0.109023,0.45,0.0812092,0.24257,0.436488,0.193918,,
2,3,0.25,0.901398,0.27,0.865931,0.43,0.133491,0.45,0.0956057,0.250788,0.44768,0.196892,,
2,4,0.25,0.935837,0.27,0.876553,0.45,0.103651,0.47,0.0734206,0.26209,0.452415,0.190325,,
2,5,0.27,0.916667,0.29,0.872414,0.45,0.137168,0.47,0.0990566,0.277533,0.469505,0.191972,,
2,6,0.29,0.904835,0.31,0.83282,0.47,0.130751,0.49,0.086169,0.291343,0.483795,0.192452,,
2,7,0.29,0.924963,0.31,0.879085,0.49,0.100526,0.51,0.0700117,0.300882,0.490345,0.189463,,
2,8,0.31,0.900667,0.33,0.843402,0.49,0.131875,0.51,0.097032,0.310233,0.508296,0.198063,,
2,9,0.31,0.935925,0.33,0.886536,0.51,0.111111,0.53,0.0712166,0.324548,0.51557,0.191022,,
2,10,0.33,0.903681,0.35,0.8528,0.51,0.116977,0.53,0.0940828,0.331447,0.524831,0.193384,,
2,11,0.33,0.935166,0.35,0.88665,0.53,0.11365,0.55,0.0878136,0.344497,0.540566,0.196069,,
2,12,0.35,0.915865,0.37,0.855792,0.55,0.11345,0.57,0.0824373,0.355282,0.558674,0.203392,,
2,13,0.35,0.944444,0.37,0.899119,0.57,0.104167,0.59,0.0757932,0.369611,0.572937,0.203326,,
2,14,0.37,0.926009,0.39,0.872581,0.57,0.125989,0.59,0.0912343,0.379736,0.584956,0.20522,,
2,15,0.39,0.911111,0.41,0.856327,0.59,0.110231,0.61,0.0791325,0.394056,0.59658,0.202524,,
2,16,0.39,0.941964,0.41,0.891006,0.59,0.13238,0.61,0.0987726,0.40647,0.60927,0.2028,,
2,17,0.41,0.928233,0.43,0.862128,0.63,0.103552,0.65,0.0675295,0.418542,0.631972,0.21343,,
2,18,0.41,0.941834,0.43,0.895534,0.63,0.110648,0.65,0.086177,0.428071,0.638703,0.210632,,
2,19,0.43,0.923077,0.45,0.888423,0.65,0.106334,0.67,0.0711485,0.443319,0.6536,0.210281,,
2,20,0.45,0.915682,0.47,0.861874,0.65,0.100121,0.67,0.0839478,0.455829,0.65015,0.194321,,
2,21,0.47,0.9024,0.49,0.820292,0.67,0.103739,0.69,0.0666287,0.470585,0.672015,0.20143,,
2,22,0.47,0.920583,0.49,0.868056,0.69,0.101754,0.71,0.0689459,0.477837,0.691069,0.213232,,
2,23,0.47,0.944268,0.49,0.890823,0.69,0.100588,0.71,0.0663972,0.486566,0.690344,0.203778,,
2,24,0.49,0.936462,0.51,0.888889,0.69,0.12145,0.71,0.0912964,0.505329,0.704227,0.198898,,
2,25,0.51,0.925019,0.53,0.883642,0.71,0.103345,0.73,0.0841808,0.522093,0.713491,0.191398,,
2,26,0.53,0.913987,0.55,0.838791,0.71,0.135886,0.73,0.0943953,0.53372,0.727298,0.193578,,
2,27,0.53,0.941356,0.55,0.884804,0.75,0.102259,0.77,0.0823659,0.544626,0.752271,0.207645,,
2,28,0.55,0.921114,0.57,0.850528,0.77,0.103995,0.79,0.0727377,0.555982,0.772556,0.216574,,
2,29,0.57,0.907421,0.59,0.825273,0.77,0.109394,0.79,0.0811893,0.571807,0.776661,0.204854,,
2,30,0.57,0.935532,0.59,0.873016,0.79,0.102549,0.81,0.0730676,0.581367,0.791729,0.210362,,
2,31,0.59,0.918587,0.61,0.860717,0.79,0.124776,0.81,0.0949821,0.596424,0.806632,0.210208,,
2,32,0.61,0.903937,0.63,0.821209,0.81,0.105231,0.83,0.0826259,0.610952,0.814628,0.203676,,
2,33,0.61,0.927907,0.63,0.882781,0.81,0.141332,0.83,0.0915493,0.622368,0.826605,0.204237,,
2,34,0.63,0.918569,0.65,0.857027,0.83,0.124408,0.85,0.0969593,0.636035,0.847784,0.211749,,
2,35,0.65,0.904443,0.67,0.858963,0.85,0.110212,0.87,0.0846413,0.651954,0.857987,0.206033,,
2,36,0.65,0.939347,0.67,0.896285,0.87,0.104009,0.89,0.0816092,0.668275,0.873579,0.205304,,
2,37,0.67,0.920682,0.69,0.882542,0.89,0.101936,0.91,0.080402,0.680845,0.891798,0.210953,,
2,38,0.69,0.913636,0.71,0.872954,0.89,0.116843,0.91,0.087769,0.696704,0.901586,0.204882,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
2,0,0.19,0.954115,0.21,0.89241,0.41,0.105516,0.43,0.0867793,0.20754,0.415888,0.208348,,
2,1,0.21,0.942793,0.23,0.883757,0.41,0.137177,0.43,0.091831,0.224497,0.426397,0.2019,,
2,2,0.23,0.928626,0.25,0.879184,0.43,0.111314,0.45,0.085252,0.24158,0.438682,0.197102,,
2,3,0.25,0.908074,0.27,0.855536,0.43,0.116867,0.45,0.08449,0.253074,0.440419,0.187345,,
2,4,0.25,0.947289,0.27,0.896497,0.45,0.117178,0.47,0.088848,0.268621,0.462127,0.193506,,
2,5,0.27,0.906349,0.29,0.843333,0.47,0.116418,0.49,0.068864,0.272015,0.476905,0.20489,,
2,6,0.27,0.956795,0.29,0.890292,0.49,0.114813,0.51,0.0763187,0.28708,0.497696,0.210616,,
2,7,0.29,0.926492,0.31,0.896154,0.51,0.104829,0.53,0.0699422,0.307465,0.512768,0.205303,,
2,8,0.29,0.961401,0.31,0.895866,0.53,0.105109,0.55,0.0620023,0.308738,0.53237,0.223632,,
2,9,0.31,0.937936,0.33,0.887122,0.53,0.100119,0.55,0.0673839,0.324931,0.530073,0.205142,,
2,10,0.33,0.935409,0.35,0.87084,0.53,0.119138,0.55,0.0937682,0.340968,0.545087,0.204119,,
2,11,0.35,0.922541,0.37,0.863333,0.55,0.110378,0.57,0.0773976,0.357614,0.556293,0.198679,,
2,12,0.37,0.900721,0.39,0.806149,0.57,0.100912,0.59,0.0696884,0.370152,0.570584,0.200432,,
2,13,0.37,0.921656,0.39,0.860017,0.57,0.117904,0.59,0.0932515,0.377027,0.584525,0.207498,,
2,14,0.39,0.913368,0.41,0.829331,0.59,0.118582,0.61,0.0902527,0.393181,0.603119,0.209938,,
2,15,0.39,0.939866,0.41,0.882305,0.61,0.109485,0.63,0.0777967,0.403852,0.615986,0.212134,,
2,16,0.41,0.910556,0.43,0.847789,0.61,0.119975,0.63,0.0906921,0.413364,0.623643,0.210279,,
2,17,0.41,0.941221,0.43,0.898585,0.61,0.144836,0.63,0.0958084,0.429336,0.62829,0.198954,,
2,18,0.43,0.934783,0.45,0.883775,0.65,0.101874,0.67,0.0844233,0.443638,0.652148,0.20851,,
2,19,0.45,0.913864,0.47,0.872961,0.65,0.113488,0.67,0.0893271,0.456779,0.661165,0.204386,,
2,20,0.47,0.902237,0.49,0.816981,0.65,0.122188,0.67,0.0931639,0.470525,0.665289,0.194764,,
2,21,0.47,0.940678,0.49,0.888184,0.67,0.114754,0.69,0.0920821,0.485498,0.683015,0.197517,,
2,22,0.49,0.911917,0.51,0.854812,0.67,0.138136,0.69,0.0997537,0.494174,0.689872,0.195698,,
2,23,0.49,0.934307,0.51,0.878608,0.71,0.103717,0.73,0.0652045,0.502319,0.71193,0.209611,,
2,24,0.51,0.927647,0.53,0.862992,0.71,0.122785,0.73,0.0750894,0.518552,0.719554,0.201002,,
2,25,0.53,0.90563,0.55,0.830806,0.73,0.107995,0.75,0.0788571,0.531505,0.735488,0.203983,,
2,26,0.53,0.93445,0.55,0.870429,0.73,0.136418,0.75,0.0926479,0.540762,0.746641,0.205879,,
2,27,0.55,0.909722,0.57,0.841144,0.75,0.105516,0.77,0.0900474,0.552835,0.757132,0.204297,,
2,28,0.55,0.958032,0.57,0.890685,0.77,0.109837,0.79,0.0866189,0.567234,0.778474,0.21124,,
2,29,0.57,0.939811,0.59,0.87234,0.77,0.130012,0.79,0.0985423,0.581801,0.789074,0.207273,,
2,30,0.59,0.910413,0.61,0.867306,0.79,0.130945,0.81,0.0760599,0.594831,0.801276,0.206445,,
2,31,0.61,0.906958,0.63,0.82015,0.81,0.108643,0.83,0.0652425,0.611603,0.813983,0.20238,,
2,32,0.61,0.929838,0.63,0.888889,0.81,0.133769,0.83,0.0869565,0.624573,0.824427,0.199854,,
2,33,0.63,0.903624,0.65,0.86344,0.83,0.107375,0.85,0.0737086,0.631804,0.834381,0.202577,,
2,34,0.65,0.907946,0.67,0.838682,0.83,0.1337,0.85,0.0918728,0.652294,0.846114,0.19382,,
2,35,0.65,0.932678,0.67,0.868033,0.85,0.110782,0.87,0.0661479,0.66011,0.854831,0.194721,,
2,36,0.67,0.927778,0.69,0.842494,0.85,0.126471,0.87,0.0790238,0.676514,0.861158,0.184644,,
2,37,0.67,0.953846,0.69,0.889758,0.85,0.135615,0.87,0.0995801,0.686804,0.869767,0.182963,,
2,38,0.69,0.903614,0.71,0.857143,0.87,0.123628,0.89,0.0970641,0.691555,0.88779,0.196235,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
2,0,0.21,0.910377,0.23,0.8725,0.41,0.101322,0.43,0.0802048,0.215479,0.411252,0.195773,,
2,1,0.21,0.952269,0.23,0.891595,0.41,0.133374,0.43,0.0995079,0.227229,0.429709,0.20248,,
2,2,0.23,0.938485,0.25,0.868826,0.43,0.107403,0.45,0.0820046,0.24105,0.43583,0.19478,,
2,3,0.25,0.914625,0.27,0.849957,0.43,0.125733,0.45,0.0956151,0.254523,0.447088,0.192565,,
2,4,0.25,0.947917,0.27,0.890205,0.45,0.125601,0.47,0.091226,0.266606,0.464895,0.198289,,
2,5,0.27,0.92868,0.29,0.864679,0.47,0.100789,0.49,0.0916936,0.278962,0.471735,0.192773,,
2,6,0.27,0.956845,0.29,0.897513,0.47,0.129052,0.49,0.0994608,0.289162,0.489636,0.200474,,
2,7,0.29,0.934162,0.31,0.896899,0.49,0.117466,0.51,0.0650888,0.308336,0.496669,0.188333,,
2,8,0.31,0.913043,0.33,0.869261,0.51,0.110057,0.53,0.0636206,0.315958,0.514332,0.198374,,
2,9,0.33,0.908944,0.35,0.8125,0.51,0.129454,0.53,0.0830895,0.331855,0.522705,0.19085,,
2,10,0.33,0.929083,0.35,0.884161,0.53,0.115455,0.55,0.0718114,0.342948,0.537082,0.194134,,
2,11,0.33,0.943218,0.35,0.897792,0.53,0.133912,0.55,0.0972053,0.349028,0.548477,0.199449,,
2,12,0.35,0.939371,0.37,0.878549,0.55,0.119824,0.57,0.0864865,0.362946,0.561893,0.198947,,
2,13,0.37,0.900489,0.39,0.865777,0.57,0.116105,0.59,0.0665908,0.370282,0.576505,0.206223,,
2,14,0.37,0.956108,0.39,0.889408,0.57,0.126045,0.59,0.0835839,0.386824,0.582268,0.195444,,
2,15,0.39,0.940016,0.41,0.86378,0.59,0.104369,0.61,0.0889262,0.400498,0.595658,0.19516,,
2,16,0.41,0.924981,0.43,0.843333,0.61,0.111046,0.63,0.0854848,0.416119,0.618643,0.202524,,
2,17,0.43,0.901929,0.45,0.823839,0.61,0.124242,0.63,0.092437,0.430494,0.625244,0.19475,,
2,18,0.43,0.923247,0.45,0.862096,0.63,0.113909,0.65,0.0961428,0.437603,0.645658,0.208055,,
2,19,0.43,0.947806,0.45,0.89142,0.63,0.143039,0.65,0.0965876,0.446957,0.648531,0.201574,,
2,20,0.45,0.936438,0.47,0.888976,0.65,0.105329,0.67,0.0744501,0.465355,0.653452,0.188097,,
2,21,0.47,0.909091,0.49,0.875292,0.65,0.140093,0.67,0.0881995,0.475379,0.665452,0.190073,,
2,22,0.47,0.933632,0.49,0.894309,0.67,0.132872,0.69,0.0849331,0.487106,0.683714,0.196608,,
2,23,0.49,0.922832,0.51,0.882498,0.67,0.13964,0.69,0.0998259,0.501321,0.689913,0.188592,,
2,24,0.51,0.900389,0.53,0.832237,0.69,0.126437,0.71,0.0922108,0.510114,0.705448,0.195334,,
2,25,0.51,0.922673,0.53,0.876923,0.71,0.115148,0.73,0.0862884,0.519912,0.720498,0.200586,,
2,26,0.53,0.93253,0.55,0.843373,0.71,0.14831,0.73,0.0979064,0.537297,0.729169,0.191872,,
2,27,0.53,0.943772,0.55,0.899602,0.73,0.137993,0.75,0.0900417,0.54982,0.745846,0.196026,,
2,28,0.55,0.926059,0.57,0.879556,0.75,0.112303,0.77,0.0829327,0.561207,0.758378,0.197171,,
2,29,0.57,0.915043,0.59,0.864618,0.75,0.14232,0.77,0.096486,0.575966,0.768467,0.192501,,
2,30,0.59,0.917468,0.61,0.82,0.77,0.125464,0.79,0.0890117,0.593584,0.783971,0.190387,,
2,31,0.59,0.944179,0.61,0.882303,0.79,0.108209,0.81,0.0779601,0.60428,0.795428,0.191148,,
2,32,0.61,0.910413,0.63,0.85567,0.81,0.116066,0.83,0.0699541,0.613804,0.816968,0.203164,,
2,33,0.61,0.959199,0.63,0.896104,0.81,0.120722,0.83,0.0962117,0.628765,0.826909,0.198144,,
2,34,0.63,0.938039,0.65,0.887313,0.81,0.150783,0.83,0.0977312,0.644998,0.829145,0.184147,,
2,35,0.65,0.9064,0.67,0.853951,0.83,0.121447,0.85,0.0832349,0.65244,0.841225,0.188785,,
2,36,0.65,0.942424,0.67,0.890865,0.85,0.110006,0.87,0.0915856,0.666456,0.860864,0.194408,,
2,37,0.67,0.916603,0.69,0.859447,0.87,0.10847,0.89,0.0735542,0.67581,0.874852,0.199042,,
2,38,0.67,0.93541,0.69,0.898176,0.87,0.142941,0.89,0.0939675,0.68902,0.887536,0.198516,,
2,39,0.69,0.931867,0.71,0.861338,0.89,0.115014,0.91,0.083905,0.699037,0.899653,0.200616,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
3,0,0.21,0.918919,0.23,0.870772,0.41,0.109025,0.43,0.0755396,0.217859,0.41539,0.197531,,
3,1,0.23,0.903201,0.25,0.834459,0.43,0.104389,0.45,0.064868,0.230931,0.432221,0.20129,,
3,2,0.23,0.934377,0.25,0.859776,0.43,0.121723,0.45,0.0770599,0.239216,0.439727,0.200511,,
3,3,0.25,0.901376,0.27,0.85377,0.43,0.136758,0.45,0.0985663,0.250578,0.449249,0.198671,,
3,4,0.27,0.904153,0.29,0.819079,0.45,0.107164,0.47,0.0957324,0.270976,0.462534,0.191558,,
3,5,0.27,0.928105,0.29,0.889439,0.47,0.115221,0.49,0.083632,0.284537,0.479637,0.1951,,
3,6,0.29,0.920769,0.31,0.853553,0.49,0.125304,0.51,0.0846468,0.29618,0.502447,0.206267,,
3,7,0.31,0.900662,0.33,0.828571,0.49,0.132099,0.51,0.097503,0.310184,0.508556,0.198372,,
3,8,0.31,0.928839,0.33,0.875772,0.51,0.154806,0.53,0.0918919,0.320869,0.527422,0.206553,,
3,9,0.33,0.9192,0.35,0.837413,0.53,0.115498,0.55,0.0798149,0.334695,0.538686,0.203991,,
3,10,0.33,0.938596,0.35,0.891566,0.55,0.105826,0.57,0.0632432,0.346413,0.552736,0.206323,,
3,11,0.35,0.931437,0.37,0.871287,0.55,0.111253,0.57,0.0892216,0.360453,0.560215,0.199762,,
3,12,0.37,0.916031,0.39,0.854132,0.55,0.136145,0.57,0.0960145,0.37518,0.568014,0.192834,,
3,13,0.39,0.911353,0.41,0.833476,0.57,0.124922,0.59,0.0861665,0.392916,0.582861,0.189945,,
3,14,0.39,0.922407,0.41,0.869058,0.59,0.109273,0.61,0.0694444,0.3984,0.594656,0.196256,,
3,15,0.39,0.955331,0.41,0.895048,0.59,0.141433,0.61,0.0909091,0.408357,0.606401,0.198044,,
3,16,0.41,0.94767,0.43,0.887917,0.61,0.12363,0.63,0.0997639,0.425956,0.629802,0.203846,,
3,17,0.43,0.915589,0.45,0.856452,0.63,0.131467,0.65,0.0793003,0.435272,0.642064,0.206792,,
3,18,0.45,0.911856,0.47,0.843802,0.63,0.130462,0.65,0.0980757,0.453484,0.648812,0.195328,,
3,19,0.45,0.933785,0.47,0.896135,0.65,0.120249,0.67,0.0837887,0.467947,0.661107,0.19316,,
3,20,0.47,0.918182,0.49,0.857022,0.67,0.100659,0.69,0.077937,0.475946,0.67058,0.194634,,
3,21,0.47,0.950037,0.49,0.89707,0.67,0.122263,0.69,0.0896675,0.488894,0.68366,0.194766,,
3,22,0.49,0.9336,0.51,0.858009,0.69,0.111524,0.71,0.0752158,0.49889,0.696348,0.197458,,
3,23,0.51,0.913423,0.53,0.86271,0.69,0.140783,0.71,0.0934744,0.515294,0.707241,0.191947,,
3,24,0.51,0.945824,0.53,0.89914,0.73,0.103926,0.75,0.0613699,0.529632,0.731845,0.202213,,
3,25,0.53,0.926756,0.55,0.867047,0.73,0.122525,0.75,0.0876201,0.538962,0.742906,0.203944,,
3,26,0.55,0.917453,0.57,0.872814,0.75,0.108541,0.77,0.0792135,0.55782,0.755825,0.198005,,
3,27,0.55,0.940957,0.57,0.881908,0.75,0.13375,0.77,0.0904093,0.563872,0.765574,0.201702,,
3,28,0.57,0.918114,0.59,0.872526,0.77,0.127863,0.79,0.0744133,0.577947,0.780426,0.202479,,
3,29,0.59,0.920301,0.61,0.851119,0.77,0.144219,0.79,0.0914489,0.595869,0.786759,0.19089,,
3,30,0.59,0.940774,0.61,0.881469,0.79,0.121344,0.81,0.0916955,0.603751,0.804398,0.200647,,
3,31,0.61,0.925602,0.63,0.864302,0.81,0.116597,0.83,0.0810959,0.618353,0.81935,0.200997,,
3,32,0.61,0.947079,0.63,0.898966,0.81,0.125386,0.83,0.0956472,0.62957,0.827073,0.197503,,
3,33,0.63,0.934426,0.65,0.876795,0.85,0.104778,0.87,0.0569801,0.641947,0.851999,0.210052,,
3,34,0.65,0.909963,0.67,0.845172,0.83,0.147643,0.85,0.0993456,0.653075,0.849729,0.196654,,
3,35,0.65,0.947644,0.67,0.893791,0.87,0.104756,0.89,0.0736369,0.667694,0.873057,0.205363,,
3,36,0.67,0.934251,0.69,0.840792,0.87,0.126026,0.89,0.0849211,0.67733,0.882663,0.205333,,
3,37,0.69,0.904649,0.71,0.857983,0.89,0.102687,0.91,0.0885936,0.691992,0.893813,0.201821,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
3,0,0.19,0.937732,0.21,0.871575,0.41,0.112195,0.43,0.0784421,0.201407,0.417226,0.215819,,
3,1,0.21,0.921175,0.23,0.86143,0.41,0.122373,0.43,0.0898372,0.217088,0.423753,0.206665,,
3,2,0.23,0.919317,0.25,0.841191,0.43,0.125518,0.45,0.0803167,0.234945,0.441291,0.206346,,
3,3,0.25,0.910562,0.27,0.830287,0.45,0.10083,0.47,0.0778342,0.252631,0.450722,0.198091,,
3,4,0.25,0.930414,0.27,0.877912,0.45,0.115898,0.47,0.0979929,0.261586,0.467758,0.206172,,
3,5,0.27,0.910906,0.29,0.820339,0.47,0.111459,0.49,0.0843443,0.272408,0.478452,0.206044,,
3,6,0.27,0.937883,0.29,0.890805,0.47,0.142399,0.49,0.09375,0.286094,0.487431,0.201337,,
3,7,0.29,0.927869,0.31,0.866499,0.49,0.106107,0.51,0.0982396,0.299082,0.505525,0.206443,,
3,8,0.29,0.947524,0.31,0.895931,0.51,0.111386,0.53,0.0743605,0.308423,0.51615,0.207727,,
3,9,0.31,0.925811,0.33,0.881172,0.51,0.110747,0.53,0.0937313,0.321564,0.522632,0.201068,,
3,10,0.33,0.924483,0.35,0.846547,0.53,0.123202,0.55,0.0988764,0.336283,0.549076,0.212793,,
3,11,0.33,0.937048,0.35,0.89172,0.55,0.102857,0.57,0.0765521,0.346347,0.552172,0.205825,,
3,12,0.35,0.947248,0.37,0.881057,0.57,0.109016,0.59,0.0822235,0.364276,0.57673,0.212454,,
3,13,0.37,0.918448,0.39,0.854015,0.57,0.130435,0.59,0.0744559,0.375726,0.580874,0.205148,,
3,14,0.37,0.937453,0.39,0.890136,0.57,0.130625,0.59,0.0949883,0.385831,0.587187,0.201356,,
3,15,0.39,0.929961,0.41,0.865124,0.59,0.114975,0.61,0.0946644,0.399242,0.604746,0.205504,,
3,16,0.41,0.908445,0.43,0.859095,0.61,0.101296,0.63,0.0822972,0.413422,0.611364,0.197942,,
3,17,0.41,0.94122,0.43,0.872783,0.61,0.123144,0.63,0.0867744,0.422046,0.622727,0.200681,,
3,18,0.43,0.931274,0.45,0.866086,0.63,0.119033,0.65,0.097166,0.439595,0.647408,0.207813,,
3,19,0.45,0.90916,0.47,0.829368,0.65,0.114774,0.67,0.0834857,0.452296,0.659444,0.207148,,
3,20,0.45,0.937979,0.47,0.890358,0.65,0.131479,0.67,0.099223,0.465951,0.669518,0.203567,,
3,21,0.47,0.9163,0.49,0.855232,0.67,0.120853,0.69,0.0903721,0.475338,0.683683,0.208345,,
3,22,0.47,0.930859,0.49,0.890264,0.69,0.101789,0.71,0.081834,0.485203,0.691793,0.20659,,
3,23,0.49,0.915267,0.51,0.85598,0.69,0.114387,0.71,0.0911765,0.49515,0.702397,0.207247,,
3,24,0.51,0.906096,0.53,0.84528,0.69,0.150719,0.71,0.099016,0.512005,0.709619,0.197614,,
3,25,0.51,0.938427,0.53,0.878965,0.71,0.133166,0.73,0.0995449,0.522925,0.729729,0.206804,,
3,26,0.53,0.92283,0.55,0.856444,0.73,0.102005,0.75,0.0821668,0.536878,0.732021,0.195143,,
3,27,0.53,0.950226,0.55,0.890723,0.73,0.138062,0.75,0.0925059,0.546882,0.74671,0.199828,,
3,28,0.55,0.935585,0.57,0.891358,0.77,0.103708,0.79,0.0776812,0.566092,0.772849,0.206757,,
3,29,0.57,0.91015,0.59,0.836664,0.77,0.115177,0.79,0.0751654,0.572762,0.777586,0.204824,,
3,30,0.59,0.909227,0.61,0.812447,0.79,0.112048,0.81,0.0818505,0.591907,0.797979,0.206072,,
3,31,0.59,0.93806,0.61,0.875098,0.79,0.124279,0.81,0.0824926,0.60209,0.801621,0.199531,,
3,32,0.61,0.913344,0.63,0.866828,0.81,0.105105,0.83,0.0865385,0.615737,0.815499,0.199762,,
3,33,0.61,0.953229,0.63,0.899518,0.83,0.11018,0.85,0.070317,0.629821,0.835107,0.205286,,
3,34,0.63,0.941915,0.65,0.859143,0.83,0.119214,0.85,0.0917993,0.640128,0.844017,0.203889,,
3,35,0.63,0.937126,0.65,0.896471,0.85,0.117188,0.87,0.0894118,0.648264,0.862376,0.214112,,
3,36,0.65,0.930303,0.67,0.892575,0.87,0.102377,0.89,0.0772727,0.666064,0.871894,0.20583,,
3,37,0.67,0.915504,0.69,0.869852,0.87,0.106409,0.89,0.090389,0.676792,0.878001,0.201209,,
3,38,0.69,0.901376,0.71,0.837209,0.87,0.128955,0.89,0.0922693,0.690429,0.885785,0.195356,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
3,0,0.21,0.911296,0.23,0.829346,0.41,0.111444,0.43,0.0832841,0.212757,0.418128,0.205371,,
3,1,0.23,0.909231,0.25,0.82906,0.41,0.116748,0.43,0.0911836,0.232303,0.423103,0.1908,,
3,2,0.23,0.920937,0.25,0.85,0.43,0.110714,0.45,0.0932153,0.235903,0.442245,0.206342,,
3,3,0.25,0.915888,0.27,0.842962,0.43,0.129702,0.45,0.0992088,0.254357,0.449481,0.195124,,
3,4,0.25,0.947563,0.27,0.880399,0.45,0.100239,0.47,0.0850178,0.264163,0.450314,0.186151,,
3,5,0.27,0.917629,0.29,0.85641,0.47,0.106527,0.49,0.0775963,0.275759,0.474512,0.198753,,
3,6,0.29,0.911835,0.31,0.817944,0.47,0.1279,0.49,0.0880649,0.292521,0.484008,0.191487,,
3,7,0.29,0.933437,0.31,0.861244,0.49,0.115479,0.51,0.0729226,0.299263,0.497275,0.198012,,
3,8,0.31,0.918649,0.33,0.858785,0.49,0.142683,0.51,0.0854301,0.31623,0.50491,0.18868,,
3,9,0.33,0.910569,0.35,0.8328,0.51,0.109756,0.53,0.0853659,0.332718,0.518,0.185282,,
3,10,0.33,0.932986,0.35,0.861502,0.53,0.10122,0.55,0.0852575,0.339229,0.531529,0.1923,,
3,11,0.33,0.945748,0.35,0.896249,0.53,0.124704,0.55,0.0927467,0.348484,0.545461,0.196977,,
3,12,0.35,0.936978,0.37,0.878812,0.55,0.106851,0.57,0.0937693,0.362715,0.560474,0.197759,,
3,13,0.37,0.901961,0.39,0.861111,0.57,0.102922,0.59,0.0672515,0.37096,0.571638,0.200678,,
3,14,0.37,0.934814,0.39,0.874426,0.57,0.124614,0.59,0.0980508,0.38153,0.588532,0.207002,,
3,15,0.39,0.917957,0.41,0.858974,0.59,0.114303,0.61,0.0917056,0.396089,0.602659,0.20657,,
3,16,0.41,0.918519,0.43,0.862281,0.61,0.108189,0.63,0.0742825,0.416586,0.61483,0.198244,,
3,17,0.41,0.940532,0.43,0.896347,0.61,0.136662,0.63,0.0991686,0.428346,0.629557,0.201211,,
3,18,0.43,0.930982,0.45,0.88255,0.63,0.105586,0.65,0.089527,0.442794,0.636957,0.194163,,
3,19,0.43,0.955604,0.45,0.887335,0.63,0.124129,0.65,0.091197,0.44629,0.644654,0.198364,,
