radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.205104,0.367565,0.0167897,87375,22,87024,978,40336
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.201208,0.362568,0.0163423,87258,18,86940,982,40293
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.200302,0.362276,0.016086,88369,21,87031,979,40339
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.206877,0.371473,0.017994,86612,17,87021,983,40343
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.204376,0.367414,0.0176221,86823,24,86987,976,40291
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.200607,0.361328,0.0167718,87051,20,87029,980,40333
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.20817,0.374201,0.0165099,86857,19,87101,981,40406
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.209777,0.374815,0.017576,86368,19,86992,981,40331
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.256489,0.448694,0.0196695,82056,16,81704,984,36567
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.259798,0.452151,0.0209514,81904,15,81725,985,36585
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.254773,0.444135,0.0195242,81975,15,81664,985,36542
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.258276,0.45021,0.0197648,81382,18,81579,982,36469
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.258121,0.450383,0.0195734,81948,15,81700,985,36558
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.256047,0.447538,0.0195826,81450,15,81719,985,36576
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.261298,0.455335,0.0205599,81518,22,81655,978,36503
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.25468,0.445159,0.0196119,81991,15,81720,985,36581
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.260786,0.454629,0.0204097,81726,14,81699,986,36571
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.255561,0.44646,0.0202831,82088,15,81656,985,36539
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.256841,0.44712,0.019508,82479,17,81659,983,36523
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.257115,0.447593,0.0184127,81411,14,81715,986,36583
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.254884,0.445013,0.0191519,82420,15,81728,985,36594
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.250271,0.439724,0.0206507,82031,15,81708,985,36569
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.25683,0.446391,0.020751,81731,15,81724,985,36591
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.257988,0.4502,0.0195999,81837,16,81667,984,36542
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.2583,0.450288,0.0202944,80786,14,81715,986,36580
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.25352,0.444112,0.019851,82666,16,81705,984,36566
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.252154,0.439213,0.0197966,81605,21,81665,979,36520
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.253652,0.442229,0.0196729,82550,16,81678,984,36544
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.308623,0.522379,0.0236115,75853,12,76058,988,32628
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.310625,0.523525,0.0219013,76388,13,75980,987,32576
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.313327,0.527643,0.0225306,76385,14,76047,986,32608
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.31701,0.534471,0.0233166,75933,14,76026,986,32601
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.31302,0.527764,0.0213548,76142,12,76039,988,32626
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.316518,0.53559,0.0225896,75765,16,76045,984,32592
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.319947,0.536637,0.023751,75239,13,76090,987,32646
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.314819,0.530786,0.0232847,76123,14,75995,986,32578
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.312544,0.526104,0.0222098,75890,14,76017,986,32592
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.319369,0.538073,0.0223839,75657,19,76040,981,32582
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.313102,0.528337,0.022554,76860,18,75992,982,32551
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.312554,0.528192,0.0221977,75571,15,76078,985,32622
